url,ads_id,title,price,type,land_area,building_area,bedrooms,bathrooms,maid_bedrooms,maid_bathrooms,ruang_tamu,ruang_makan,additional_rooms,floors,certificate,address,address_road,address_city,address_district,address_subdistrict,garage_capacity,carport_capacity,facilities,description,posting_date,posting_date_month,posting_date_year,poster,electricity_capacity,house_orientation,image_url
https://www.olx.co.id/item/bagusss-bisa-split-2-rumah-hitung-tanah-saja-lokasi-mulyosari-iid-927358588,927358588,Bagusss Bisa Split 2 Rumah HITUNG TANAH Saja Lokasi MULYOSARI,2050000000,Rumah,235,235,4,2,0,0,0,0,0,1,,,Mulyorejo,Surabaya Kota,Mulyorejo,Mulyorejo,0,0,,"['FOR SALE', 'RUMAH HITUNG TANAH MULYOSARI', 'COCOK UNTUK INVESTOR', 'POSISI CORNER', 'BISA DIBAGI MENJADI 2 UNIT RUMAH', 'LT 235M2', '14x17', 'SHM', 'HADAP UTARA', 'PLN 2200W', 'PDAM', 'HARGA 2.050M NEGO SAMPAI DEAL']",11 March 2025,3,2025,Bernard octavianus,2200,Utara,['https://apollo.olx.co.id/v1/files/67cf9d1e62b53-ID/image']
https://www.olx.co.id/item/rumah-besar-lega-termurah-di-kelasnya-sukolilo-park-regency-iid-899587271,899587271,Rumah besar lega termurah di kelasnya  sukolilo park regency,1500000000,Rumah,144,200,5,4,0,0,0,0,0,1,,,Gubeng,Surabaya Kota,Gubeng,Gubeng,0,1,,"['Rumah Sukolilo Park Regency Rumah super lega hanya dengan 1.5M saja MINIMALIS, SIAP HUNI, carport, row 2.5 mobil Dimensi: 8x18 LT: 144 LB: 200 Tingkat: 2 KT: 4+1 KM: 3+1 Hadap: Sertifikat: shm Harga: 1.5m.']",11 March 2025,3,2025,Cliff Forester,,,['https://apollo.olx.co.id/v1/files/67cf97671f2c4-ID/image']
https://www.olx.co.id/item/dijual-apartemen-educity-dekat-its-dan-sutorejo-iid-932343050,932343050,Dijual Apartemen Educity Dekat ITS Dan Sutorejo,315000000,Apartemen,21,21,1,1,0,0,0,0,0,9,,Apartemen Educity,Mulyorejo,Surabaya Kota,Mulyorejo,Mulyorejo,0,0,,"['DIJUAL Apartemen', 'Educity', 'Furnish Baru', 'Pakuwon City,', 'Surabaya Timur', 'Tipe: Studio', 'Luas: 21 m²', 'Tower:Stamford', 'Lantai:9', 'View: Lagoon', 'Full Furnish Baru', 'Ranjang 160 2 in 1', 'AC', 'TV 32 Inch', 'Waterheater', 'Lemari', 'Meja Rias', 'Meja Makan', 'Meja Belajar', 'Kitchen Set', 'Kulkas', 'Surat: SHMRS', 'Harga Jual: 315 Jt', 'MTS', 'More info', 'Hendro - xmarks', 'O822-3OOO-6OOO', 'HDK']",11 March 2025,3,2025,hendro - HDK,,,"['https://apollo.olx.co.id/v1/files/67cf5aca473ef-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acbd82fa-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acbd2e14-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acb3ac22-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acb4255d-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acbeb751-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acb25414-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acbea762-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acb34722-ID/image', 'https://apollo.olx.co.id/v1/files/67cf5acb468a5-ID/image']"
https://www.olx.co.id/item/dijual-rumah-baru-scandinavian-2-lantai-manyar-tirtomoyo-strategis-iid-915310510,915310510,Dijual rumah baru Scandinavian 2 lantai Manyar Tirtomoyo strategis,2850000000,Rumah,111,171,5,4,0,0,0,0,0,2,,,Mulyorejo,Surabaya Kota,Mulyorejo,Mulyorejo,0,2,,"['Dijual rumah baru Scandinavian 2 lantai Manyar Tirtomoyo strategis.', 'LT: ( 7X15,9) 111m2, LB : 171m2, SHM, KT: 4+1, KM: 3+1, PLN: 2200W, Sanitair TOTO, Row jln 3 mobil, carport 2 mobil, hadap Utara.', 'Bonus: tandon atas steinles + pompa dorong.']",11 March 2025,3,2025,Mariana,2200,Utara,['https://apollo.olx.co.id/v1/files/67cf98f055fff-ID/image']
https://www.olx.co.id/item/dijual-rumah-murah-kendangsari-surabaya-iid-931467920,931467920,DIJUAL RUMAH MURAH KENDANGSARI SURABAYA‼️,165000000,Rumah,18,18.0,1,1,0,0,0,0,0,1,,,Tenggilis Mejoyo,Surabaya Kota,Tenggilis Mejoyo,Tenggilis Mejoyo,0,0,,['DIJUAL RUMAH MURAH KENDANGSARI SURABAYA rumah baru bangunan 1 lantai luas bangunan 18m2 sertifikat terima SHM lokasi sangat strategis inden 1-2 bulan saja harga: 165jt Nego hanya tersedia 2 unit saja! minat? hubungi whatsapp'],17 February 2025,2,2025,jordanfathoni talib,,,['https://apollo.olx.co.id/v1/files/67b2d8a16b79f-ID/image']
https://www.olx.co.id/item/rumah-baru-pondok-tjandra-minimalis-siap-nego-siap-huni-iid-931560340,931560340,RUMAH BARU PONDOK TJANDRA MINIMALIS SIAP NEGO SIAP HUNI,3500000000,Rumah,200,260,4,3,0,0,0,0,0,2,,,Waru,Sidoarjo  Kab.,Waru,Waru,0,2,,"['S196', 'Rumah New Gress Pondok Tjandra', 'LT 200m (10x20)', 'LB 260m (2 lantai)', 'KT 4+1/KM 3+1', 'SHM', 'Hadap Selatan', 'PLN 2200W', 'Carport 2 mobil', 'Row 2,5 mobil', 'Tandon atas bawah', 'Kanopi', 'Harga 3,5 M Nego', 'SIM']",18 February 2025,2,2025,Veni Kwok Winmax Property,2200,Selatan,"['https://apollo.olx.co.id/v1/files/67b40c988239e-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c984b824-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c99e4928-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c99ea54d-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c99671a9-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c99b6c5f-ID/image', 'https://apollo.olx.co.id/v1/files/67b40c9a5ba28-ID/image']"
https://www.olx.co.id/item/dijual-rumah-cantik-bersih-di-gayung-kebonsari-dekat-sekolah-al-hikma-iid-931123445,931123445,"Dijual Rumah Cantik, Bersih Di Gayung Kebonsari dekat sekolah Al Hikma",3400000000,Rumah,351,250,5,3,0,0,0,0,0,1,,,Gayungan,Surabaya Kota,Gayungan,Gayungan,0,0,,"['TERMURAH', 'House For Sale', 'Gayung Kebonsari Surabaya', '- Dekat RS Mata RSMM, Perkantoran Pemerintah, Samsat, sekolah Al Hikmah.', '- One Gate System Residential', 'Spesifikasi:', 'Luas Tanah 351 M2 (24x25 m)', 'Luas Bangunan 250 M2', 'Kamar Tidur 4+1', 'Kamar Mandi 2+1', 'Hadap Timur', 'SHM', 'Row jalan 3 mobil', 'BEST DEAL', 'Turun Harga dari IDR. 4 M ,sekarang 3.4 M']",24 February 2025,2,2025,Erly - Raywhite CBD,,Timur,"['https://apollo.olx.co.id/v1/files/67bba5e5a00c8-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e602c94-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e6503e5-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e6efcc9-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e64a018-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e7bcc6f-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e75bb69-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e8b55ee-ID/image', 'https://apollo.olx.co.id/v1/files/67bba5e85d3ef-ID/image']"
https://www.olx.co.id/item/jual-apartemen-pavilion-permata-blkg-mcdonald-mayjend-sungkono-iid-929305771,929305771,jual apartemen pavilion permata blkg McDonald mayjend Sungkono,200000000,Apartemen,0,25,1,1,0,0,0,0,0,15,,,Dukuh Pakis,Surabaya Kota,Dukuh Pakis,Dukuh Pakis,0,0,,"['Dijual apartemen pavilion permata tower 2 belakang McDonald mayjend Sungkono dan masuk dari golden city mall surabaya barat.', 'Type studio furnished', 'Luas semigross 25m2', 'Daya listrik 1.300 watt token', 'PDAM', 'Hadap barat', 'Ppjb', 'Harga jual Rp 200jt nego', ""Dijual apartemen pavilion permata tower 2 belakang McDonald's mayjend sungkono dan masuk dari Golden City mall Surabaya barat"", 'Type studio furnished', 'Luas semigros 25m2', 'Daya listrik 1.300 watt token', 'PDAM', 'Hadap barat', 'PPJB', 'Harga jual Rp 200jt nego', 'Untuk info lebih lanjut hubungi Christine']",12 March 2025,3,2025,Christine anggraini,1300,Barat,"['https://apollo.olx.co.id/v1/files/67d15208c78c6-ID/image', 'https://apollo.olx.co.id/v1/files/67d152089078e-ID/image', 'https://apollo.olx.co.id/v1/files/67d15209b0881-ID/image', 'https://apollo.olx.co.id/v1/files/67d152090b423-ID/image', 'https://apollo.olx.co.id/v1/files/67d152091f013-ID/image', 'https://apollo.olx.co.id/v1/files/67d1520a9c38c-ID/image', 'https://apollo.olx.co.id/v1/files/67d1520a5d1ce-ID/image', 'https://apollo.olx.co.id/v1/files/67d1520aca5fb-ID/image']"
https://www.olx.co.id/item/jual-bu-rumah-hook-di-pandugo-baru-dekat-graha-ykp-upn-merr-iid-932091749,932091749,"JUAL BU, RUMAH HOOK DI PANDUGO BARU, DEKAT GRAHA YKP, UPN, MERR",1100000000,Rumah,148,135,3,1,0,0,0,0,0,1,,,Rungkut,Surabaya Kota,Rungkut,Rungkut,0,0,,"['Dijual BU Rumah Second Hook Di Pandugo Baru. Rumah hadap selatan - timur. Dekat Pom Bensin, MERR.', 'Keuntungan :', 'One gate Sistem', 'Dekat Pom Bensin Pandugo', 'Row Jalan 8m', 'Dekat MERR', 'Luas Tanah 9x16.5m (148, 5m)', 'Luas bangunan 135m', '3 Kamar Tidur', '1 Kamar Mandi', 'Hook, hadap selatan - timur', 'Harga 1,1 M bs nego alus', 'SHM, IMB, PBB', 'Bisa KPR/ Cash', 'SIAPA CEPAT DIA DAPAT.', 'NB :', 'BISA JADI 3 RUMAH', 'DIUTAMAKAN DEVELOPER/PENGEMBANG']",4 March 2025,3,2025,Djati Pro,,Selatan,"['https://apollo.olx.co.id/v1/files/67c6ae6f8f06a-ID/image', 'https://apollo.olx.co.id/v1/files/67c6ae70239b2-ID/image', 'https://apollo.olx.co.id/v1/files/67c6ae70e277d-ID/image', 'https://apollo.olx.co.id/v1/files/67c6ae705d0f7-ID/image', 'https://apollo.olx.co.id/v1/files/67c6ae71a8f70-ID/image', 'https://apollo.olx.co.id/v1/files/67c6ae7152731-ID/image']"
https://www.olx.co.id/item/rumah-tengah-kota-surabaya-jalan-lesti-dekat-musi-indragiri-mayjen-iid-930616172,930616172,Rumah Tengah Kota Surabaya Jalan Lesti Dekat Musi Indragiri Mayjen,5275000000,Rumah,134,299.0,4,4,0,0,0,0,0,3,,,Wonokromo,Surabaya Kota,Wonokromo,Wonokromo,0,0,,"['- Lokasi tengah kota, sangat strategis, akses dekat kemana saja (3 menit ke Raya Diponegoro, 5 menit ke Raya Darmo, 5 menit ke Mayapada Hospital dan Ciputra World, 7 menit ke Gate Tol Satelit, hanya selangkah ke Gelora Pancasila/Lapangan Thor) - Hadap Timur - Bangunan sangat terawat, bonus kolam koi - SHM - LT 134 m2 (11x12) - LB 299 m2 (3 lantai, ada rooftop balcony) - Listrik 5500watt dan PDAM']",5 March 2025,3,2025,Levani Disi,5500,Timur,"['https://apollo.olx.co.id/v1/files/67c7fd5d3cf03-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5d5ca90-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5dad08a-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5ebeb12-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5ee94a8-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5f26a86-ID/image', 'https://apollo.olx.co.id/v1/files/67c7fd5fd41ad-ID/image']"
